result_new_OneBody2_E-0.25_ecc0.8_EU1.txt
geod|
344|0.0001325325318246584,3.7204935070533907e-06,97.19276961223707
345|0.00013076497558683897,3.685699199174053e-06,97.18143242666196
346|0.0001292377348667273,3.652259441988548e-06,97.17399918394203
347|0.00012716841388549227,3.6202096689308405e-06,97.15321630716365
348|0.00012513901269750605,3.589162038242222e-06,97.13186003239599
349|0.000123181510007786,3.5578683998949145e-06,97.11168632397019
350|0.0001215147820481377,3.524891560857668e-06,97.09920760137537
351|0.00011945244355748841,3.4964420732030987e-06,97.0729421943383
352|0.0001178783089414992,3.4667925761233676e-06,97.05900720221236
353|0.00011591099209518063,3.4394573309448617e-06,97.03267371905459
354|0.0001138301619842963,3.4089554659111343e-06,97.00522655288725
355|0.00011239609741897638,3.3828977961114504e-06,96.99019995018057
356|0.00011039556735914502,3.3552324096852715e-06,96.9607181792274
357|0.00010844817675481622,3.3291295484794148e-06,96.93021160143057
358|0.00010675706302221144,3.3046378526968567e-06,96.90452532212383
359|0.0001045054776200871,3.2772905860234403e-06,96.86400114074641
360|0.00010290674914337217,3.252985735446856e-06,96.83889952551633
361|0.00010092311611575866,3.2295107366131504e-06,96.80002871402732
362|9.94023512448372e-05,3.2050766676228193e-06,96.77565306304635
363|9.752477068580845e-05,3.1826970752213413e-06,96.73652442057525
364|9.550127115787177e-05,3.1613953748177437e-06,96.68968241313596
365|9.389519640778943e-05,3.137839214684135e-06,96.65814723784547
366|9.193485080949415e-05,3.1170582315276363e-06,96.60949226100692
367|8.983044219590397e-05,3.0977357714512266e-06,96.5515746157682
368|8.812669449964616e-05,3.0765611658267744e-06,96.50893388967502
369|8.627526984472667e-05,3.059476167965869e-06,96.4538202274277
370|8.467420262325831e-05,3.0405982953674027e-06,96.40906179076056
371|8.272170461598449e-05,3.021074959086434e-06,96.34790533740686
372|8.098736280182095e-05,3.0036299816238454e-06,96.29123621548977
373|7.892978049284238e-05,2.9850115623730744e-06,96.21814283058374
374|7.726348875491951e-05,2.97041712249424e-06,96.15547114120561
375|7.562563943031009e-05,2.9526778551058896e-06,96.0956656005179
376|7.386628262029404e-05,2.9372017982254306e-06,96.02362310105144
377|7.173242698543802e-05,2.9218293975397103e-06,95.92676628920857
378|7.002934025113206e-05,2.909359392955224e-06,95.84551363396831
379|6.800213635971275e-05,2.893556542371556e-06,95.74490347322997
380|6.637268609877012e-05,2.8813720152065514e-06,95.65879854415002
381|6.439319662243648e-05,2.867525701777396e-06,95.54684989690624
382|6.282832588411225e-05,2.8567217769115416e-06,95.45313083436154
383|6.093583647004408e-05,2.843029995869273e-06,95.3343875122369
384|5.910184645241401e-05,2.8334494266424315e-06,95.20581911273484
385|5.744452639033781e-05,2.822349010500602e-06,95.08682691311157
386|5.566287572733586e-05,2.812428432807934e-06,94.9473892678765
387|5.3758157786187866e-05,2.802420042691267e-06,94.7869864628968
388|5.2019531958880094e-05,2.793602678519136e-06,94.62970431812536
389|5.035783590701115e-05,2.7870788064099372e-06,94.46545159018261
390|4.8570271794723396e-05,2.7781158702389064e-06,94.28021345653512
391|4.663576251751067e-05,2.770708192656457e-06,94.05883372955225
392|4.5078852688895665e-05,2.7648601745866586e-06,93.86661370095666
393|4.307589099417086e-05,2.75910476821295e-06,93.59478189647588
394|4.1263469373387096e-05,2.752229624203295e-06,93.3301061059632
395|3.950443551792304e-05,2.7488843739043034e-06,93.04158042542554
396|3.790271018555558e-05,2.7440571801484737e-06,92.76026129341481
397|3.606679866763329e-05,2.7432907225843906e-06,92.39386132419274
398|3.4123356462689713e-05,2.739050389610753e-06,91.97309211769476
399|3.2510700950894034e-05,2.7377951257179234e-06,91.57878776636271
400|3.09861300116232e-05,2.735988301250103e-06,91.17028070228903
401|2.903706779733284e-05,2.7338032739798734e-06,90.58512624945214
402|2.7225771975114554e-05,2.732738049626704e-06,89.96267928738794
403|2.5683977983081974e-05,2.7359563343765103e-06,89.34761454717535
404|2.398695177285859e-05,2.7364140295915718e-06,88.59207265890348
405|2.1914455943239375e-05,2.7382513261287045e-06,87.50481721644813
406|2.0369020577781782e-05,2.7424298587597207e-06,86.53627037054927
407|1.868435781959832e-05,2.7439369154613757e-06,85.31425622462005
408|1.6611774800168178e-05,2.748180856215754e-06,83.45642841132224
409|1.505308652527404e-05,2.7554888193392912e-06,81.69485829558714
410|1.3334301863565656e-05,2.7616099798066784e-06,79.28942956246972
411|1.1654861096221936e-05,2.7711395196305944e-06,76.22331577569042
412|9.835908163502438e-06,2.7760994671943706e-06,71.77587040213034
413|8.09442669646998e-06,2.783913979786945e-06,65.60702710420463
414|6.395309280371464e-06,2.7935226034614402e-06,56.31919456912986
415|4.5515371076554345e-06,2.8038787567297163e-06,38.39710211274018
416|2.9807344783527867e-06,2.81815886404857e-06,5.454213231165068
417|1.0416802100898792e-06,2.82935830986375e-06,171.61486629563834
418|4.2282020640271867e-07,2.8450418891878826e-06,572.872735528183
419|2.2536142831874884e-06,2.8591097720465086e-06,26.86775165458278
420|3.8305929912496595e-06,2.878032689057619e-06,24.86717603170065
421|5.75129590973944e-06,2.8932505564682742e-06,49.693936777470526
422|7.417474952031711e-06,2.9134313677126045e-06,60.72205991184924
423|9.23490960635931e-06,2.9313656866314375e-06,68.25777607381396
424|1.0789461269755662e-05,2.9547175279809323e-06,72.61478164564703
425|1.24935674126192e-05,2.976180467850753e-06,76.17829744253315
426|1.4161076054453048e-05,2.9987592529145957e-06,78.82393088361661
427|1.595045552926777e-05,3.0285045489186757e-06,81.01305292904256
428|1.7508611035665922e-05,3.054664835300258e-06,82.55335715050296
429|1.921011760730451e-05,3.0850109862257113e-06,83.94069703637494
430|2.1036217513703548e-05,3.1163905900299937e-06,85.18559437788711
431|2.261817875437444e-05,3.1504564095286014e-06,86.0711313508419
432|2.434975339671297e-05,3.1819162491508735e-06,86.93244979811415
433|2.601299148619063e-05,3.2222477064358657e-06,87.61292906989786
434|2.783926252902802e-05,3.2606421309644418e-06,88.28761312349934
435|2.941899097042011e-05,3.3076396124265273e-06,88.75678769624608
436|3.1274756624011246e-05,3.352823712887698e-06,89.27945706118281
437|3.2736283617662565e-05,3.401116394297077e-06,89.61056045939792
438|3.451252075370448e-05,3.448780895531911e-06,90.007160241514
439|3.620746001731234e-05,3.5067284094303375e-06,90.31490083050946
440|3.786078706458085e-05,3.5627572612106917e-06,90.5898489243408
441|3.9620001353046774e-05,3.6235773364090562e-06,90.85417159853175
442|4.115046614749929e-05,3.6903477558247744e-06,91.03206330009208
443|4.279352566749495e-05,3.758371038831143e-06,91.2174307206337
444|4.4392796724856964e-05,3.830108999736126e-06,91.37222864449195
445|4.610212716738005e-05,3.909642670052449e-06,91.51960460336687
446|4.7907866654206543e-05,3.995654871413734e-06,91.65971029297984
447|4.949089155426023e-05,4.090383735277925e-06,91.7350776944615
448|5.1168378259802694e-05,4.186813419071456e-06,91.81757647699268
449|5.29364662171794e-05,4.291351536345189e-06,91.8933925080316
450|5.447741150321761e-05,4.40521054967391e-06,91.91369334900627
451|5.6225970809453685e-05,4.5236386507774284e-06,91.95453882671451
452|5.783954227300825e-05,4.651961359680712e-06,91.9571262550402
453|5.944505741917183e-05,4.795037368499067e-06,91.93366517473898
454|6.122899864546838e-05,4.940734533054325e-06,91.93072785386799
455|6.28943218732303e-05,5.1124040751915345e-06,91.87143779768213
456|6.444440633401882e-05,5.2929279146241015e-06,91.78683113753803
457|6.617244027085079e-05,5.479465320590293e-06,91.71941476215436
458|6.778501575821494e-05,5.700676962483442e-06,91.59006323341812
459|6.935711582833903e-05,5.93444541863164e-06,91.44363869841477
460|7.103289606336105e-05,6.180089445528836e-06,91.29967974272621
461|7.266249254733737e-05,6.47118661323276e-06,91.09418575337615
462|7.435892821883172e-05,6.781266924882345e-06,90.88035951119994
463|7.5847784018368e-05,7.130157410273341e-06,90.59938599056943
464|7.767324716878576e-05,7.508818252510707e-06,90.33281274285615
465|7.92925596764249e-05,7.954479091409894e-06,89.96818979754174
466|8.07749351472431e-05,8.444871498092255e-06,89.54518318993601
467|8.251834572226002e-05,8.985338235234508e-06,89.11110231720188
468|8.41202923878015e-05,9.629787621090458e-06,88.55236073515253
469|8.577876279458607e-05,1.035178866137798e-05,87.93199117808757
470|8.729160448783801e-05,1.1193357555061567e-05,87.17705142351795
471|8.905702168426899e-05,1.2151835879326e-05,86.35499408187317
472|9.067295555853505e-05,1.3318297151787561e-05,85.31172049069276
473|9.233495471194786e-05,1.467215074457684e-05,84.1098630628577
474|9.384692384140081e-05,1.630669130969764e-05,82.62416002334228
475|9.540205765379284e-05,1.82491562652487e-05,80.87131796310561
476|9.70015244514677e-05,2.064095232645613e-05,78.72100212529823
477|9.864385164393141e-05,2.3624403981958864e-05,76.0508094642995
478|0.0001003260524607974,2.7392437152773397e-05,72.69658629947885
479|0.00010185023531095183,3.2228468028971946e-05,68.35700189540313
480|0.00010361224244226364,3.8420302348463053e-05,62.91914792803352
481|0.00010522581433658473,4.669177393834545e-05,55.627072850210546
482|0.00010666007574311465,5.7596182880370606e-05,46.00024190955192
483|0.00010833695025302958,7.210911437516287e-05,33.43996281347565
484|0.00011004317931240237,9.18889668635181e-05,16.497353640925024
485|0.00011157797026761784,0.00011852533463274639,6.226465984696993
486|0.00011314081849622681,0.000153758288096828,35.89992554451581
487|0.00011472517404742533,6.65592845781049e-05,41.983714445627704
488|0.00011633959927648263,4.8540373380312474e-05,58.27699795926267
489|0.00011796892613968879,3.5647993743559425e-05,69.78187823686036
490|0.00011961853104702769,2.6445147885745257e-05,77.89209777593037
491|0.0001210702854441692,1.985231611412175e-05,83.60265192958802
492|0.0001227582142235839,1.503067189112528e-05,87.75587280558726
493|0.00012424059536808585,1.1555338005564408e-05,90.69922518374162
494|0.00012593861667387074,8.946679130872326e-06,92.89600015693316
495|0.00012742079904937142,7.026139935639719e-06,94.48587672651675
496|0.00012911123263359414,5.541354284321898e-06,95.70807731342187
497|0.00013061006418224608,4.422713186347238e-06,96.61380368041468
498|0.00013232062226897767,3.5351020848395365e-06,97.32838160505814
499|0.00013379870511354142,2.8553664885855312e-06,97.8659236752983
500|0.00013543249555247883,2.3035442668906114e-06,98.29911997302153
501|0.0001369195836096182,1.8755622694932583e-06,98.63017238290702
502|0.00013850648216262584,1.5214589161871572e-06,98.90152511822461
503|0.00014014549536289778,1.2441684615893678e-06,99.1122308581038
504|0.0001417243582686467,1.01730368085029e-06,99.28219559906425
505|0.00014330791497219053,8.331375074277503e-07,99.41863817669147
506|0.00014482114284897207,6.818521183227233e-07,99.52917639999997
507|0.0001464555561847547,5.576547876806615e-07,99.61923275414885
508|0.00014788703222512467,4.6006117182528783e-07,99.68891040349978
509|0.00014950776462052673,3.763685905155967e-07,99.74826150904545
510|0.00015104361263063026,3.1059089788954e-07,99.79437005479399
511|0.00015257114404931826,2.570860599959701e-07,99.83149758652077
512|0.00015419929203286387,2.1359072466253792e-07,99.8614839783979
513|0.0001557323237952879,1.80686001272079e-07,99.8839765587075
514|0.00015724441135711587,1.545219139309495e-07,99.90173137945105
515|0.00015884724853876264,1.3443868418505645e-07,99.9153660605256
516|0.0001604338206679934,1.203439796704231e-07,99.9249883976026
517|0.00016209619671503361,1.1047190184854117e-07,99.93184793715872
518|0.00016344085534480968,1.0459774779647546e-07,99.93600269187542
519|0.0001651576459238413,1.0197796207478405e-07,99.93825416831031
520|0.00016654991796993812,1.0225107871519867e-07,99.93860634699703
521|0.00016819669050205377,1.0535597283478637e-07,99.93736144717218
522|0.00016982653158770233,1.103430329330024e-07,99.93502603397631
523|0.00017130280914212648,1.1710991865143683e-07,99.93163572784479
524|0.0001728366465347797,1.2583267317012314e-07,99.92719560597075
525|0.00017420364667541932,1.3566063117309568e-07,99.92212526329838
526|0.00017594978454926746,1.4744310306014086e-07,99.91620160067951
527|0.0001775227531477519,1.5940159281413457e-07,99.91020779590914
528|0.00017893531211088387,1.7245784800223873e-07,99.90362000324711
529|0.000180372861471767,1.869610768423513e-07,99.89634744644131
530|0.00018196537945325275,2.0224988661610155e-07,99.88885254589428
531|0.00018343854046998231,2.1815835404837003e-07,99.88107278138528
532|0.00018508277952422603,2.3413166738706082e-07,99.87349894572098
533|0.00018652440530431136,2.504674538883478e-07,99.86571866910407
534|0.0001881813830628687,2.684545985509601e-07,99.85734263709749
535|0.00018962440938752323,2.8552947517468397e-07,99.84942367066722
536|0.0001910717281625729,3.039317362230065e-07,99.84093317250765
537|0.0001925188891158669,3.2240636338443096e-07,99.83253260764953
538|0.0001943104666297657,3.418137191069093e-07,99.82408887949501
539|0.00019572245484766881,3.60076161776135e-07,99.81602715842881
540|0.00019710798569239074,3.7964524857159176e-07,99.8073922539272
541|0.0001988582051377641,3.9977907917432276e-07,99.79896274388207
542|0.00020019324196685062,4.1887769741677516e-07,99.7907633178316
543|0.00020168960863653496,4.3992644371826373e-07,99.78187946979904
544|0.00020334679345834772,4.5987007624148646e-07,99.77384935930367
545|0.0002047673830554153,4.806418019143166e-07,99.76527423716489
546|0.00020635094993082248,5.018420488056563e-07,99.75680167744616
547|0.0002078784328407579,5.222315548891743e-07,99.74878030984137
548|0.00020934577255271591,5.433683201161443e-07,99.7404445700095
549|0.00021077850844308799,5.645973688572781e-07,99.7321371267746
550|0.00021232142833627066,5.878112592228035e-07,99.7231502897146
551|0.00021381472628423381,6.078910645967994e-07,99.71569261146742
552|0.00021523333219386487,6.308344970840096e-07,99.70690669021664
553|0.00021678570518091078,6.529435472302225e-07,99.69880691778762
554|0.000218251478925513,6.745512122208197e-07,99.69092937397642
555|0.0002198292311019756,6.978789470757363e-07,99.68253587406126
556|0.00022111620810916222,7.201316440941241e-07,99.67431982926435
557|0.00022270553920566982,7.441087501725008e-07,99.66587775372516
558|0.0002241903810662471,7.664104710869424e-07,99.65814301780392
559|0.00022580432380037152,7.898940399542198e-07,99.65018648595385
560|0.00022726777234893802,8.136882705400694e-07,99.64196935529831
561|0.00022863071801237922,8.366329704578845e-07,99.63406799500468
562|0.00023029596430523824,8.618778157831741e-07,99.62575209757439
563|0.00023160404476030294,8.851511901220022e-07,99.61781704156415
564|0.00023318665841953745,9.108711056526886e-07,99.6093811233343
565|0.00023461693018678176,9.350147567310785e-07,99.601471745459
566|0.00023610989660660664,9.59399010902473e-07,99.5936642111614
567|0.0002376828769663497,9.844491355437412e-07,99.58581402745175
568|0.00023908478027490077,1.0096069646969852e-06,99.57772010266143
569|0.00024053921672795298,1.0352283683623398e-06,99.56962179288496
570|0.0002419914552080904,1.062428294673623e-06,99.56096454159506
571|0.0002434313640757857,1.0889200385832964e-06,99.55267882480243
572|0.00024502831474215725,1.1129036252555125e-06,99.54580611370298
573|0.0002462998378338632,1.141203145316183e-06,99.53666102448433
574|0.00024784544237776984,1.1680728908558535e-06,99.52870915048925
575|0.0002491282185621557,1.1948125999694525e-06,99.5204025433709
576|0.00025067923949029236,1.222572866055316e-06,99.51229592504701
577|0.0002521792618637164,1.2505640314408595e-06,99.50409719570173
578|0.00025371747034164116,1.2776894000587902e-06,99.49641252597296
579|0.00025521482898094305,1.3065790369637398e-06,99.48804736692581
580|0.0002566406568291768,1.335327863838387e-06,99.47968966400862
581|0.0002579860964995184,1.3642089737864183e-06,99.47120833552789
582|0.00025955720048820297,1.3933140219357654e-06,99.46319577368108
583|0.0002608564632171628,1.4220719521951253e-06,99.45484503828021
584|0.0002622602799671192,1.4535883954280848e-06,99.44574588435187
585|0.00026388102384666823,1.4838658568550045e-06,99.43767617874742
586|0.0002650888577431232,1.5148946475029845e-06,99.4285332622426
587|0.00026673279547395623,1.5459312567855932e-06,99.42041950483117
588|0.0002682527089268305,1.5765291090374944e-06,99.41229704059857
589|0.0002696408173097353,1.6080415727870445e-06,99.40363569995418
590|0.00027091456457295493,1.6399645477171987e-06,99.39465618974666
591|0.0002726155162933175,1.6730435015155365e-06,99.38629923774572
592|0.000274027448829095,1.7069932995994463e-06,99.37707214846785
593|0.00027530515299822866,1.7390583617604705e-06,99.36831608750467
594|0.00027676959485800623,1.7723255418822248e-06,99.35963863993388
595|0.0002781728611886969,1.8085366764175603e-06,99.34985150287872
596|0.00027975700265514547,1.8414482299000667e-06,99.34176867337615
597|0.000281004010117325,1.8779119868028715e-06,99.33171345632441
598|0.0002823187630829338,1.913243187434688e-06,99.32231100528283
599|0.0002836417954310555,1.949190485905916e-06,99.31279856590116
600|0.00028522813193587737,1.986044154911326e-06,99.30369976431433
601|0.000286606908783682,2.0208901778673294e-06,99.29489132469148
602|0.0002880061161523173,2.0584328153105957e-06,99.28528156179088
603|0.0002896267786898221,2.0976782031389973e-06,99.27573057552613
604|0.0002908735365538817,2.1358458193176943e-06,99.2657132564818
605|0.00029250975285322056,2.174008510547054e-06,99.25677400861298
606|0.0002939631739558024,2.215222560941754e-06,99.2464285471095
607|0.00029501447518232027,2.2547494502589416e-06,99.23571565467576
608|0.0002966828664354715,2.294993025397929e-06,99.2264490858635
609|0.00029811202145646476,2.337210056602146e-06,99.21599603894421
610|0.00029914314087431393,2.3776488160542897e-06,99.20518023274575
611|0.0003007553482943237,2.4195887338152033e-06,99.19549602441406
612|0.000302340072716234,2.4646754908097535e-06,99.18480025864021
613|0.0003035034435683315,2.506055132300844e-06,99.17429103840246
614|0.00030524367648254724,2.549335425428012e-06,99.16481957798271
615|0.00030630653294538845,2.595100467406297e-06,99.15277665074517
616|0.0003075504542451313,2.6395672265699943e-06,99.14174497545494
617|0.00030914892346034506,2.6866245526058208e-06,99.1309610518665
618|0.000310496105865532,2.7328064580167677e-06,99.11985805735023
619|0.00031198174666924317,2.7795700763277864e-06,99.10906003123489
620|0.00031340910345400985,2.829019501326968e-06,99.09733971663586
621|0.000314768682516231,2.877799921030544e-06,99.0857413456683
622|0.0003158093311337318,2.92550700065064e-06,99.07364770060838
623|0.00031717442844803045,2.9759621291702842e-06,99.06172696716693
624|0.0003189330298072335,3.0269497268697876e-06,99.05091368909036
625|0.0003201125476572919,3.079464403032972e-06,99.03800571843568
626|0.00032146702920243797,3.12906335864227e-06,99.02663008196969
627|0.00032288534372426625,3.1839543477296672e-06,99.01390558301442
628|0.00032415035639710155,3.2382055565882695e-06,99.00101743136099
629|0.00032532568827026154,3.2925655832904965e-06,98.98791712366862
630|0.00032704477882994354,3.348614669107519e-06,98.97609902806346
631|0.00032815900913085727,3.4046388681652218e-06,98.96250330680162
632|0.000329600083795345,3.4603324077231434e-06,98.95014213349783
633|0.00033110227732757735,3.519961717213249e-06,98.93689595081499
634|0.0003321787432599699,3.5802019344721714e-06,98.92220618955433
635|0.00033381914894414777,3.639045806025365e-06,98.90987505733705
636|0.0003352931915108215,3.698320321099402e-06,98.896989138242
637|0.00033652437804576607,3.7624868807206724e-06,98.8819571103378
638|0.0003375714648479189,3.822768850358926e-06,98.86756753800825
639|0.00033938424948898316,3.88754276192671e-06,98.85453058950725
640|0.0003407202148868471,3.952791169492542e-06,98.83987183713027
641|0.00034156521553541097,4.0184707703616596e-06,98.82351287906685
642|0.0003432073063796004,4.084688210337362e-06,98.80984811966108
643|0.0003443449302404922,4.1515095561273085e-06,98.79437471223176
644|0.0003456870950553359,4.220931923981652e-06,98.77897324361906
645|0.00034706080915070103,4.289878101637612e-06,98.76394050018628
646|0.0003483677204432212,4.3638158508940705e-06,98.74735355923848
647|0.0003496956405930618,4.433238827594721e-06,98.7322579085984
648|0.0003512115493382595,4.507255511043695e-06,98.71665509874715
649|0.0003526826910955627,4.58423890581372e-06,98.70018035430846
650|0.00035380255744010825,4.659343701085561e-06,98.68306669833095
651|0.0003551366575118564,4.735284590662303e-06,98.666630298365
652|0.0003561916566852119,4.812613451310455e-06,98.6488696854672
653|0.0003576226882957556,4.892894544195059e-06,98.63182770435733
654|0.00035897527470929447,4.9749150048405966e-06,98.61413435538996
655|0.0003601972762261596,5.057006432718225e-06,98.59604534334595
656|0.0003616165580373476,5.138007952876222e-06,98.57915578292032
657|0.0003631077580030784,5.22631280341912e-06,98.56067167714582
658|0.0003642835423836033,5.31054999930447e-06,98.54219326940873
659|0.0003655173509446996,5.400286876344751e-06,98.5225634672643
660|0.00036663580630724724,5.488314962942553e-06,98.50306083897783
661|0.0003675864803507345,5.577793532829389e-06,98.48259013021716
662|0.0003691908338865346,5.670652732714387e-06,98.46403209066204
663|0.00037031333599824023,5.765954023573272e-06,98.44295263954506
664|0.00037208696116008966,5.859999543389449e-06,98.42509946461999
665|0.00037310223335174086,5.955883778163695e-06,98.40368584110061
666|0.0003744014490552061,6.056416224531347e-06,98.38237372215984
667|0.0003755528895563742,6.153635695227422e-06,98.3614463191865
668|0.0003769826330808357,6.257577190194041e-06,98.34008873590412
669|0.0003778855470524256,6.360902216062669e-06,98.31671196062436
670|0.0003790568137431727,6.466708752927985e-06,98.29400012914437
671|0.0003803303831495519,6.5714745174361155e-06,98.27216682952934
672|0.0003818197004039625,6.681832779520391e-06,98.25000313696464
673|0.00038302524142475036,6.7947322412997835e-06,98.22603538711307
674|0.00038454228691220393,6.906884400414981e-06,98.20386869390208
675|0.00038571386721297785,7.021831931908196e-06,98.17952307946683
676|0.0003867478039483174,7.140665224891762e-06,98.1536636660913
677|0.0003880852908384469,7.257409483596433e-06,98.12994471707057
678|0.0003891135452773753,7.3769697763736986e-06,98.10416011832353
679|0.00039060800636958604,7.500737379206868e-06,98.07972769198443
680|0.0003920580695697673,7.627312318181367e-06,98.05454525485183
681|0.00039251010414531606,7.752568453422981e-06,98.02487416972257
682|0.00039432028519525986,7.882900173061813e-06,98.00088900596165
683|0.0003953952024988716,8.016945911126783e-06,97.97242205761218
684|0.0003963556578057137,8.150438846943331e-06,97.94365522821967
685|0.0003974727628359709,8.287937988793459e-06,97.91484127625274
686|0.0003986894506677885,8.426953227225198e-06,97.8863365426122
687|0.0004004276812059615,8.565955754935572e-06,97.8607983021709
688|0.00040103609488806313,8.712983056824442e-06,97.82738183223722
689|0.0004023834091619882,8.857185287425295e-06,97.79881946279261
690|0.00040388573206406875,9.007097944380149e-06,97.7698895431762
691|0.00040505195188300647,9.163453998262128e-06,97.7377089640815
692|0.0004057731374813578,9.316430864991787e-06,97.70402966474838
693|0.0004074643283500379,9.472921115527555e-06,97.6751532695177
694|0.0004082095812316666,9.636728803608108e-06,97.63926932471017
695|0.0004091059181616785,9.795464526396458e-06,97.60564096202458
696|0.00041059839738766257,9.964987492727673e-06,97.5730573825598
697|0.00041186240792034923,1.0134945480411162e-05,97.5392399778396
698|0.00041283482915099867,1.030624717612838e-05,97.50354222842017
699|0.0004137345183061747,1.048343519616246e-05,97.46614441572785
700|0.0004153024784225856,1.0662443322928539e-05,97.43260782757017
701|0.00041589860695978587,1.0843938248905616e-05,97.39264857649448
702|0.0004173914685128288,1.1031806498751351e-05,97.35696406587853
703|0.0004188820034776164,1.1221810743089478e-05,97.32100910282026
704|0.0004196817575352618,1.1414749908622568e-05,97.28014151111547
705|0.0004206370147410432,1.1612187891474335e-05,97.23938039579728
706|0.00042188138611454207,1.1813307084773683e-05,97.19985107814965
707|0.0004231324752930199,1.2014199570309358e-05,97.16065292270713
708|0.00042413968876697794,1.2227304670986427e-05,97.11715149635428
709|0.00042522617708229404,1.2433844911230452e-05,97.07594555994982
710|0.000426072242158515,1.2652835448934141e-05,97.03035443359701
711|0.00042745620380557625,1.28735611775177e-05,96.98833212317277
712|0.00042860682989065424,1.3100440698021742e-05,96.9434829815092
713|0.00042943806491368974,1.3325441643896596e-05,96.89700500895867
714|0.0004302655865071614,1.3560574997573127e-05,96.84832451796667
715|0.0004316591124191582,1.379601245954376e-05,96.80395662627706
716|0.0004322528356017763,1.4038087626122575e-05,96.75234342729551
717|0.0004336552613293243,1.4283223093825015e-05,96.70631850515515
718|0.0004344216053757677,1.453755161073822e-05,96.6535845752507
719|0.00043558233052287676,1.4796386950788332e-05,96.60307916231895
720|0.0004366229727525983,1.5052205510679428e-05,96.55258507911621
721|0.00043807855598343437,1.5322577258558567e-05,96.50232200383303
722|0.0004389934830189013,1.5594384617401147e-05,96.44769564455477
723|0.00043959951319161306,1.5872484602219572e-05,96.38933071445393
724|0.0004409511541156874,1.615641043373195e-05,96.33600903797768
725|0.00044171082986332877,1.6439483230268337e-05,96.27822500178343
726|0.0004424913338421099,1.673601318352702e-05,96.21777605490941
727|0.00044405813165804275,1.70351070456487e-05,96.16376644606365
728|0.0004448404154477892,1.7343668851532712e-05,96.10114813104963
729|0.0004454490749532525,1.764867321285557e-05,96.03800429606736
730|0.0004463559439304987,1.7968151183156422e-05,95.9744792407303
731|0.00044757658070393447,1.8293925138523903e-05,95.91267150087438
732|0.0004481297327827427,1.862225399351658e-05,95.84445024928868
733|0.0004491041930405615,1.8957271433750478e-05,95.77887008682676
734|0.0004504400105966866,1.930003044381401e-05,95.71529393708882
735|0.00045169277250511897,1.9657068110801035e-05,95.64813313222136
736|0.0004517870344429298,2.0013920452255363e-05,95.5700542675083
737|0.00045268527277730897,2.0375255312510276e-05,95.49902403771515
738|0.00045433188917964884,2.074598375556569e-05,95.4337381439315
739|0.00045439568084804094,2.1129207149694906e-05,95.35004225606605
740|0.00045547836440906764,2.151441164910395e-05,95.27652390755892
741|0.0004569026125769149,2.1913590216637857e-05,95.20388161209104
742|0.0004576662305004753,2.23150623399615e-05,95.12416235832843
743|0.0004582535857045045,2.2730344197752217e-05,95.03978912400493
744|0.0004592493805568587,2.3144567553812223e-05,94.96034866160332
745|0.0004601149977663255,2.357610759862183e-05,94.87604018276421
746|0.00046096067903311777,2.4013634037478582e-05,94.79052441352523
747|0.00046181231209629914,2.4456484349011376e-05,94.70423726080486
748|0.0004620351818416246,2.491326581499642e-05,94.60792883440288
749|0.000463124852711605,2.5368199193520624e-05,94.5223843969959
750|0.0004637279733894495,2.5845463010654157e-05,94.42658961853299
751|0.0004650123643972215,2.633269622576151e-05,94.33720514939519
752|0.00046481317338908923,2.6819198710947845e-05,94.23011217272497
753|0.0004664149563406994,2.732406970085144e-05,94.14168235186433
754|0.00046715909733574534,2.7843947979055983e-05,94.03972904780132
755|0.00046789729514618017,2.836535751438163e-05,93.93769577028229
756|0.0004679313924751405,2.8895700895370524e-05,93.82479966934348
757|0.000469335176495278,2.9441722356970956e-05,93.72693038335106
758|0.0004692767486669247,2.9995600246524035e-05,93.60812136298408
759|0.00046993207661039094,3.0560236694121556e-05,93.49688216336457
760|0.0004713468104533547,3.114034926077203e-05,93.39332555770976
761|0.00047164929320420157,3.1731153012692914e-05,93.2722992549986
762|0.0004722950895321709,3.2338285089528185e-05,93.15294911883147
763|0.0004730903295180333,3.2949116277603e-05,93.03534352283837
764|0.0004734778190358391,3.357961836014667e-05,92.90787931132104
765|0.0004737431185963814,3.422479369530329e-05,92.77566420453654
766|0.00047440148138022664,3.486377791039885e-05,92.65099725047949
767|0.0004752801917051741,3.5542213706607484e-05,92.52183989004637
768|0.00047554025218410345,3.6226480338630296e-05,92.38203702583617
769|0.0004757418011629433,3.690462102112768e-05,92.24272054065568
770|0.00047667191066302905,3.762156539743877e-05,92.10745073165548
771|0.0004774983174224978,3.8348737918525444e-05,91.96882239804965
772|0.0004780675961830738,3.908335479119174e-05,91.82472204700004
773|0.00047767931674513875,3.9832853162558024e-05,91.6611727227431
774|0.00047883419027172636,4.06016923877317e-05,91.52071986240347
775|0.0004794052588201758,4.1385248312320044e-05,91.36737706754202
776|0.0004798111399972882,4.2188418587940646e-05,91.20728656108754
777|0.0004798729332908813,4.299473320545921e-05,91.04039210742536
778|0.00048037884659013486,4.382996595020394e-05,90.87595836883297
779|0.00048030341286775524,4.46782004697166e-05,90.69792150695832
780|0.0004804634131398977,4.5528768621405646e-05,90.52398842944802
781|0.00048091774614400506,4.642646891417357e-05,90.34627661665209
782|0.00048111883207635486,4.730791301521542e-05,90.1671042866791
