result_new_OneBody2_zook_numericalmethod_E-0.05_ecc0.30_EU1.txt
5157|0.004262936781694648,2.4549318354161187e-05,99.42412192318737
5158|0.004263314165360299,2.441943227182719e-05,99.4272194981492
5159|0.004263860128045138,2.4272664122193532e-05,99.43073498207546
5160|0.0042639703301912135,2.412780082927668e-05,99.43414707512295
5161|0.004264265756541263,2.4005441117580517e-05,99.43705569755457
5162|0.004264232522128708,2.3860813140430537e-05,99.44044296326226
5163|0.004264973053638599,2.3737939192969293e-05,99.44342112143669
5164|0.004265186565806545,2.35982020111436e-05,99.44672521009215
5165|0.004265762323136357,2.345362207556434e-05,99.45018919717214
5166|0.004265113090506034,2.3339135550415335e-05,99.45278976066619
5167|0.004266049102188418,2.321095069213186e-05,99.45591459131998
5168|0.004265842203592385,2.3076196976390406e-05,99.45904710312638
5169|0.00426652894733337,2.2954727441515388e-05,99.46198120943578
5170|0.004266764606317253,2.2818112658029577e-05,99.4652127604076
5171|0.0042670898181853545,2.2701103558731006e-05,99.4679956474789
5172|0.004267073204431426,2.2561168595558456e-05,99.47127298936122
5173|0.004267220721601461,2.2442219485441228e-05,99.47407877516542
5174|0.004268269889019294,2.232684355263359e-05,99.47691115760809
5175|0.004268165287069081,2.2196321397771612e-05,99.47995637692341
5176|0.004268338262237492,2.2078859299057285e-05,99.48272939156693
5177|0.004268609274145518,2.1964098195326187e-05,99.48545072212723
5178|0.0042685308631273955,2.1826863232377036e-05,99.48865630981088
5179|0.004268616128081604,2.171018101293498e-05,99.49140001439548
5180|0.00426886470134491,2.1594907448019285e-05,99.49412996290991
5181|0.004269391514419851,2.1483038187497527e-05,99.49681264613614
5182|0.004270138674788981,2.1375749623686602e-05,99.49941322163869
5183|0.004269719961772722,2.124549657622765e-05,99.50241475397823
5184|0.004270158734632545,2.11262062475015e-05,99.50525946316327
5185|0.00427018204831775,2.1018109340076307e-05,99.50779359984531
5186|0.004270368178978856,2.0904692872747432e-05,99.51047094778262
5187|0.004270833683598596,2.079456061210294e-05,99.51310301096574
5188|0.004270767437166256,2.068687348710796e-05,99.51561695195386
5189|0.004270980953574366,2.057461454363363e-05,99.51826957864527
5190|0.0042713569247041505,2.0464906377526404e-05,99.5208804429533
5191|0.004271318708255478,2.0358264988473707e-05,99.52337284152723
5192|0.004271442786583535,2.0246443957816496e-05,99.5260045617043
5193|0.0042717287799369785,2.013582807158798e-05,99.52862578340273
5194|0.0042722951424085664,2.0028346670031283e-05,99.5312040483528
5195|0.004272448131592554,1.992512651582956e-05,99.53363678382674
5196|0.0042727630322119126,1.981679290885552e-05,99.53620660075322
5197|0.004273239460733436,1.9709586412730573e-05,99.53876709709716
5198|0.0042726433098003724,1.9605300536795767e-05,99.54114352368647
5199|0.0042729868011459615,1.9514582296764615e-05,99.54330347354382
5200|0.004273371339223786,1.9407574589180854e-05,99.54584862749826
5201|0.004273463923782472,1.930409529471433e-05,99.54827990503712
5202|0.004274411833307568,1.919702434527437e-05,99.55088500841951
5203|0.0042734658703320605,1.9097989451211106e-05,99.55310303087252
5204|0.004274161396374154,1.9004007301148818e-05,99.55537459775688
5205|0.004274323727809559,1.890288176831234e-05,99.55775736766668
5206|0.004274097313336611,1.879750176492223e-05,99.56019949039842
5207|0.004274701188219154,1.871065392222704e-05,99.56229329025868
5208|0.004274894016678132,1.8610187661138866e-05,99.56466318022078
5209|0.004274571587647102,1.8504879564673615e-05,99.56709393712927
5210|0.004275206427614364,1.8418569332823154e-05,99.56917707613242
5211|0.004275322846547525,1.831820433295661e-05,99.57153634964084
5212|0.004275706033359583,1.8236551795780542e-05,99.57348443383393
5213|0.004275567688337034,1.813399781802616e-05,99.57586923796126
5214|0.004275699429760138,1.805006103872131e-05,99.57784541838728
5215|0.004276000154966653,1.794549717359928e-05,99.58032047419934
5216|0.004276449401004356,1.786435886153015e-05,99.58226189096649
5217|0.004276620478462334,1.7765049824092216e-05,99.58460073991697
5218|0.0042768180180701165,1.768282571035229e-05,99.58654248004848
5219|0.004276609719106261,1.7579523957422794e-05,99.58893784768613
5220|0.004276683247253388,1.7495811205137102e-05,99.59090233731074
5221|0.004276912448617054,1.7413884197736706e-05,99.59283982529575
5222|0.004277425620214714,1.731239184366018e-05,99.59526141701113
5223|0.0042774011729243,1.7234879942762404e-05,99.59707122979583
5224|0.004277663235649598,1.7153188590413038e-05,99.59900563355572
5225|0.004278078278115771,1.705149027486641e-05,99.60142173269497
5226|0.004278082711456577,1.6974134535274743e-05,99.60323033283535
5227|0.004277549206225473,1.689203059385136e-05,99.60510026233557
5228|0.004278695317399439,1.6806109671918534e-05,99.60721415232405
5229|0.0042786014554572205,1.6712889390646524e-05,99.60938429146445
5230|0.00427879094672079,1.6631101972919282e-05,99.61131305127994
5231|0.004278442109352909,1.6550954180516442e-05,99.61315465401916
5232|0.004279070086031567,1.6467043808532367e-05,99.61517237443044
5233|0.004278466391474112,1.639085255966677e-05,99.61689888245168
5234|0.00427883976744603,1.630471673585987e-05,99.61894537720462
5235|0.004278674411471783,1.622636172271541e-05,99.62076194254908
5236|0.004278793294719918,1.6144170464471586e-05,99.62269337749048
5237|0.004279066264803788,1.6063676079980382e-05,99.62459856693252
5238|0.004279623723185466,1.5985458487577375e-05,99.62647514077058
5239|0.0042796420327508855,1.5908749844584236e-05,99.62826914674547
5240|0.00427994513507457,1.5828256415773012e-05,99.63017618412772
5241|0.004279840546807634,1.5751007627073932e-05,99.63197209207192
5242|0.0042805825312886014,1.566954331622128e-05,99.63393899774888
5243|0.004280092118621681,1.559423464314591e-05,99.63565656507019
5244|0.004280579885888258,1.5509439412753068e-05,99.6376790101761
5245|0.004279932638121764,1.5433719548596514e-05,99.63939340046787
5246|0.004280857812080541,1.5368483081701356e-05,99.64099524543114
5247|0.004280550265189476,1.5294556662936998e-05,99.6426964825687
5248|0.004281221303752858,1.5211307079709968e-05,99.64469701516303
5249|0.004280752161459844,1.5136944366389571e-05,99.64639521758187
5250|0.004281167947787878,1.5072834042229033e-05,99.64792705574615
5251|0.00428117768752756,1.4996170493830618e-05,99.64971856838554
5252|0.004281294161149418,1.4915458843134388e-05,99.65161331406553
5253|0.004281741562854435,1.4856717340805403e-05,99.65302162396506
5254|0.004280907437181014,1.4779255305796823e-05,99.65476349295865
5255|0.0042817924540212715,1.4712683180206909e-05,99.65638962331326
5256|0.0042822724584645755,1.4640352137718082e-05,99.6581172197771
5257|0.004281466514662213,1.4563755190266647e-05,99.65984189902241
5258|0.004282248341764827,1.449630833150195e-05,99.66147903683868
5259|0.004281877058364358,1.4422022470483853e-05,99.66318457363666
5260|0.004281790831326404,1.4359423410326144e-05,99.66463977396397
5261|0.0042819118613426355,1.4298009181956672e-05,99.66608352425374
5262|0.004282260706888863,1.4219174079954655e-05,99.66795169530243
5263|0.0042828194274768805,1.4160960281728308e-05,99.66935425316143
5264|0.004282218852587505,1.4085132843177917e-05,99.67107863170826
5265|0.004282458185997484,1.4019377950091894e-05,99.67263246151634
5266|0.004283049576942588,1.3960654380085202e-05,99.67404873258434
5267|0.004282339304483074,1.3883897143074364e-05,99.67578708374323
5268|0.004282607129301397,1.3817729929144207e-05,99.67735238110907
5269|0.004282469288673596,1.3759537713653458e-05,99.67870084322507
5270|0.004283242905477991,1.3697336902041002e-05,99.68021106427275
5271|0.004283400497188339,1.3621606456126756e-05,99.68199082796325
5272|0.004283292705625996,1.3562853350634896e-05,99.6833545059197
5273|0.004283191540210396,1.3499570005848227e-05,99.68482450810068
5274|0.004282825850220107,1.3438480468863645e-05,99.68622398064183
5275|0.004283157766074908,1.3373047080378342e-05,99.68777598653263
5276|0.004283225949084368,1.3314855772605938e-05,99.6891395426979
5277|0.00428344047667828,1.3253780847932717e-05,99.69058094958726
5278|0.004283109157213971,1.3192682525087207e-05,99.69198350915556
5279|0.004283207388159127,1.3129874194106606e-05,99.69345695867065
5280|0.004283309436717175,1.3067638899855183e-05,99.69491723414056
5281|0.00428315011935787,1.3007508687934433e-05,99.69630976441506
5282|0.004283685360928047,1.2943134029441694e-05,99.69785049696932
5283|0.004283960016445931,1.2885751234037457e-05,99.69920934872012
5284|0.004283688560805743,1.2825418041373382e-05,99.70059872795792
5285|0.004284253635281843,1.2760442048787013e-05,99.70215484107426
5286|0.004283628288115793,1.2701803287384905e-05,99.70348026408772
5287|0.004283386305880654,1.26539456726249e-05,99.70458079731794
5288|0.004283980511877061,1.2589325919520888e-05,99.70613017765562
5289|0.00428417235965739,1.2530948476197068e-05,99.70750596791584
5290|0.004283860468820677,1.2470387098062474e-05,99.70889838292292
5291|0.004283793460764684,1.2423703894981486e-05,99.70998359260851
5292|0.004284561783922669,1.2359451794452525e-05,99.71153521835465
5293|0.004283439502012598,1.2301168931472262e-05,99.71282029486602
5294|0.004284094352144052,1.2249124262453392e-05,99.71407902684676
5295|0.004284201754428452,1.2189658720629382e-05,99.71547421388291
5296|0.0042837973265381635,1.21270999766665e-05,99.71690770939281
5297|0.004284483642139847,1.2079838178635782e-05,99.71805614894114
5298|0.004284508690520994,1.2020707025328647e-05,99.71943791240469
5299|0.00428493646663064,1.197564620447622e-05,99.72051753164283
5300|0.004284008735941924,1.1914075214392028e-05,99.7218942362457
5301|0.004284059849073429,1.1862294073239354e-05,99.72310624755148
5302|0.0042843703288646395,1.1815747546606303e-05,99.72421273980446
5303|0.0042841597559082345,1.1753518942114738e-05,99.72565171207947
5304|0.004285050905275867,1.1706276252354542e-05,99.72681126756414
5305|0.0042845787970602345,1.1647188948415987e-05,99.72816023464412
5306|0.004284395222056148,1.1597620295233924e-05,99.729305545027
5307|0.004284350809342641,1.1548887448142864e-05,99.73044020057931
5308|0.004284723466870588,1.1501366032007354e-05,99.73157273460153
5309|0.00428456747322592,1.1439375686705944e-05,99.73300979017858
5310|0.004284550339614057,1.1390635730634813e-05,99.73414629709634
5311|0.004284131746475239,1.1343082025661033e-05,99.73523031743845
5312|0.004283851647395309,1.129202257210693e-05,99.7364049107776
5313|0.004283860903113279,1.1242296196201096e-05,99.73756626439409
5314|0.004284987640621907,1.1194814426573885e-05,99.73874336718158
5315|0.004284735635643244,1.1135729396372085e-05,99.74010696707312
5316|0.004284773490539351,1.1085954252365582e-05,99.74127093819911
5317|0.004284949079162104,1.1036939518760391e-05,99.74242542175277
5318|0.004284724240111615,1.0989050176490878e-05,99.7435295818196
5319|0.004283954759893405,1.0939183741953684e-05,99.74464754286467
5320|0.004284156242849946,1.0902115052502381e-05,99.7455248026797
5321|0.004283957895072632,1.085406095491237e-05,99.746634742433
5322|0.004283896567484291,1.0802617298466544e-05,99.74783197660605
5323|0.004284125858209364,1.0752427385796182e-05,99.7490170050632
5324|0.004284646087322486,1.0704379194592661e-05,99.75016888264669
5325|0.004284767429419745,1.0658297476595635e-05,99.75125143541247
5326|0.004284025494161625,1.0607434854037479e-05,99.75239561789505
5327|0.004283883184546866,1.0570001407472773e-05,99.75326121296673
5328|0.004284567238494574,1.0518429029104936e-05,99.75450428377918
5329|0.004284003399865455,1.0471887579299732e-05,99.75555837374853
5330|0.0042837333995873195,1.0433633534034925e-05,99.75643597393245
5331|0.004284445047346708,1.038098911898544e-05,99.75770516357971
5332|0.004283905059624615,1.0334194939787267e-05,99.75876694754078
5333|0.004284352824583948,1.0295783235747535e-05,99.7596887171227
5334|0.004283546295464902,1.0246684819747998e-05,99.76078967955601
5335|0.004283887388291774,1.02073449355089e-05,99.76172704811508
5336|0.004283504151146644,1.01570102426507e-05,99.76288081243176
5337|0.004284271476828749,1.01193579933323e-05,99.76380212953212
5338|0.004283621435808627,1.0070586970556406e-05,99.76490483294411
5339|0.0042841249657588065,1.0030609177036354e-05,99.76586562583475
5340|0.00428405629768136,9.981110865808773e-06,99.76701728053362
5341|0.004283429432206276,9.943475635765253e-06,99.76786180808764
5342|0.004283960882057514,9.903122283105859e-06,99.76883256977011
5343|0.004283916260217069,9.853310224627876e-06,99.76999293109131
5344|0.004283313156234314,9.815257755008133e-06,99.77084893406119
5345|0.004283000733314779,9.774518275662558e-06,99.77178340877617
5346|0.0042838530951812,9.735664628252039e-06,99.77273579621105
5347|0.004283274314609287,9.685903973988275e-06,99.77386683031362
5348|0.004283675948814292,9.644924885421347e-06,99.7748446661076
5349|0.004283518376277939,9.607932135224928e-06,99.77569999025955
5350|0.0042829627100520185,9.568129904380385e-06,99.77660020522886
5351|0.004282698558752074,9.526550995175853e-06,99.77755728393007
5352|0.004282564133948341,9.485463992930931e-06,99.77850970362034
5353|0.0042827212614788834,9.445358720938657e-06,99.77945427348038
5354|0.004282481144251449,9.40690137696265e-06,99.78033992304695
5355|0.004282370328546392,9.365348018874897e-06,99.78130457432779
5356|0.004282551464147133,9.324760190665415e-06,99.78226157306618
5357|0.004283024840983529,9.285955231419507e-06,99.78319165598658
5358|0.004282938070893749,9.247424944902605e-06,99.78408688634218
5359|0.0042831436427892555,9.206332652667015e-06,99.78505664482755
5360|0.0042820591109045125,9.16684182250549e-06,99.78592444464016
5361|0.004281995442747544,9.135179750430211e-06,99.78666068489395
5362|0.00428222449941984,9.093562766793184e-06,99.78764395075444
5363|0.004282746565177575,9.05368546533225e-06,99.78860095203983
5364|0.004281808224083861,9.01405513609177e-06,99.7894801760296
5365|0.004282061146554383,8.98267252402718e-06,99.7902254961666
5366|0.0042824415055751075,8.940922752387337e-06,99.79121903379772
5367|0.004281522489439027,8.899905747483672e-06,99.79213222003536
5368|0.004281799396050445,8.867895759934186e-06,99.79289324558002
5369|0.004281463299490085,8.826887075485956e-06,99.79383480697973
5370|0.0042814710125114175,8.796713780512277e-06,99.79453991969568
5371|0.00428086294192731,8.753452775067672e-06,99.79552130274166
5372|0.004281457150202783,8.722429818419641e-06,99.79627427036128
5373|0.004281265390446265,8.681188717218902e-06,99.79722843772798
5374|0.004280676540316719,8.65114019532598e-06,99.79790250176936
5375|0.004281126177202665,8.618136499549678e-06,99.79869463914794
5376|0.004280264976294745,8.57530941722473e-06,99.79965470678295
5377|0.004280383646287689,8.541481818724606e-06,99.80045055479705
5378|0.004281025607582478,8.512283683259625e-06,99.80116251423064
5379|0.00428018391776952,8.46961465938989e-06,99.80212031019911
5380|0.0042803223167116045,8.435101163328795e-06,99.8029330377669
5381|0.004280064844065734,8.405155460522451e-06,99.80362083831099
5382|0.004280854860489569,8.372312652937808e-06,99.80442428146279
5383|0.004280325247567163,8.329787064553784e-06,99.80539359551501
5384|0.004280088220708578,8.295952250492178e-06,99.80617333515806
5385|0.004279972851614744,8.262390453595003e-06,99.80695226955756
5386|0.0042794621848507575,8.229405970894277e-06,99.8076999955736
5387|0.004279932238537398,8.195002230593218e-06,99.8085249538111
5388|0.004279147796326654,8.163602027266847e-06,99.80922364882385
5389|0.004279344043066402,8.126952399933884e-06,99.81008882861144
5390|0.0042791457203197325,8.09469304918764e-06,99.81083390054353
5391|0.004278302703120573,8.060865200221201e-06,99.81158731021202
5392|0.00427851701977211,8.037317154929724e-06,99.81214712673136
5393|0.004278337185809278,8.004238591041712e-06,99.81291239461932
5394|0.004278277434050182,7.968380083767101e-06,99.8137479346162
5395|0.004278511147512987,7.93323128789325e-06,99.81457962795061
5396|0.004277405833590819,7.89936380485301e-06,99.81532349016737
5397|0.004278225853866502,7.87405419089282e-06,99.81595047901044
5398|0.004277790552460914,7.841631791905002e-06,99.81668967436019
5399|0.004277387109508979,7.804168541625245e-06,99.81754822881764
5400|0.0042775387581279745,7.78073981422267e-06,99.81810241229402
5401|0.004277984987071548,7.745934457403791e-06,99.81893497801389
5402|0.004276909101767146,7.711156342793402e-06,99.81970258990056
5403|0.004277767402165011,7.684087815817975e-06,99.82037153745365
5404|0.004277100208540219,7.6501326535805e-06,99.82113739962638
5405|0.004276995717086507,7.6235007391289855e-06,99.82175570789857
5406|0.004276913621120926,7.585834840284633e-06,99.82263296591208
5407|0.004276436696571295,7.56189348294356e-06,99.82317302886756
5408|0.004276350119090111,7.535064369790234e-06,99.82379683234652
5409|0.004276459637429397,7.497756369545527e-06,99.82467374872611
5410|0.004275819031446915,7.472387631324295e-06,99.82524078834095
5411|0.004275928806777074,7.445089922342163e-06,99.82588367910752
5412|0.004275874586408435,7.406474869853241e-06,99.8267845625455
5413|0.004275426282747574,7.380613475049813e-06,99.82737128447677
5414|0.004275270978380874,7.353273135279892e-06,99.82800451310656
5415|0.0042745427302079975,7.325862393159355e-06,99.82861646600495
5416|0.004274794118739322,7.29645158159542e-06,99.82931454991926
5417|0.0042739654647476755,7.270697489403233e-06,99.82988403745016
5418|0.004274116914531945,7.240944002617766e-06,99.83058619716277
5419|0.004273694941007378,7.213820818918748e-06,99.83120412386715
5420|0.00427356642554777,7.184546527483349e-06,99.83188405626426
5421|0.004273731598214425,7.1565274541995905e-06,99.83254616510804
5422|0.004273322860520068,7.128409757584109e-06,99.83318813040219
5423|0.004273207797350409,7.098166555863372e-06,99.83389137873743
5424|0.004273386635809118,7.069165009809808e-06,99.83457698513462
5425|0.004273173342935976,7.041213656577838e-06,99.8352228404631
5426|0.004273071935756434,7.010700654674906e-06,99.83593300650966
5427|0.004272275287283023,6.980718193716484e-06,99.8366042044506
5428|0.004272760899453942,6.9611177426764925e-06,99.83708150522614
5429|0.004272854974823659,6.933346233140014e-06,99.83773504427386
5430|0.00427206664518387,6.903038521244298e-06,99.838414540442
5431|0.004271879020469882,6.882164507615585e-06,99.83889608121771
5432|0.004270989788416557,6.850795058355175e-06,99.83959701620137
5433|0.004271206127496541,6.828539124370536e-06,99.84012620977455
5434|0.004271717175036827,6.797705498939877e-06,99.84086714498177
5435|0.004270836632219499,6.767868246271291e-06,99.84153296346636
5436|0.004270248483583927,6.745663648999312e-06,99.84203112125836
5437|0.0042709564631788766,6.724583059281031e-06,99.8425508872016
5438|0.004270083577351258,6.694360269676736e-06,99.84322648143976
5439|0.004270509607644968,6.671047902528926e-06,99.8437880132482
5440|0.004270037043191621,6.638826420157784e-06,99.84452532020201
5441|0.004269358061725015,6.616894525635075e-06,99.84501429887186
5442|0.004269795963285361,6.593149292299927e-06,99.84558631492014
5443|0.004269517627887964,6.561003784710806e-06,99.84632915573752
5444|0.004268847001105414,6.538612629114482e-06,99.84682953904365
5445|0.004268967381868549,6.513944748931522e-06,99.84741170015498
5446|0.004268010063421812,6.49174702616051e-06,99.84789756983479
5447|0.00426803144018173,6.465982949066529e-06,99.84850198411867
5448|0.004267661055429528,6.443509759535004e-06,99.84901542845496
5449|0.0042673955194363344,6.418601268265434e-06,99.84958972659011
5450|0.004266927471139326,6.395015478943833e-06,99.85012598591848
5451|0.004267249338857582,6.369851810461569e-06,99.85072698348189
5452|0.004266990179592867,6.346165713821961e-06,99.85127301805913
5453|0.00426652960862306,6.321426598177027e-06,99.85183680466201
5454|0.004266858115066441,6.2951308716918675e-06,99.85246449021908
5455|0.004266795635004428,6.27137255371224e-06,99.85301914855583
5456|0.004266342498386422,6.2461309866534975e-06,99.8535951816101
5457|0.004265645804506946,6.218709184935278e-06,99.85421412208288
5458|0.004265780203775549,6.203371043511652e-06,99.85457827766135
5459|0.00426533302290899,6.1775994755208785e-06,99.85516724151805
5460|0.0042648292033025115,6.150110328562164e-06,99.85579468636634
5461|0.0042647777723594515,6.1330807632486994e-06,99.85619225454143
5462|0.004265213382380395,6.10676775991692e-06,99.85682386290111
5463|0.004264026524765541,6.080827919419107e-06,99.85739235241381
5464|0.0042641734500517,6.061377245458743e-06,99.85785340778328
5465|0.0042635724371891115,6.0345311290177506e-06,99.85846303263476
5466|0.00426307024054573,6.015933685432628e-06,99.85888260464921
5467|0.0042632216455995575,5.9974601747114775e-06,99.85932093910947
5468|0.0042626209737708365,5.9694213891958725e-06,99.8599588979192
5469|0.004262677270858717,5.950438627166932e-06,99.86040607230939
5470|0.004262663409061673,5.9221370634077175e-06,99.86106955921458
5471|0.0042613789596028795,5.903772278159636e-06,99.86145864204694
5472|0.004261071452331677,5.881550853459316e-06,99.86197014250392
5473|0.004261426988383832,5.862229572883848e-06,99.86243505781364
5474|0.004261022711194329,5.833499814755783e-06,99.86309625153064
5475|0.00426091172789711,5.8138611205293955e-06,99.86355358918927
5476|0.004260213742684371,5.793885568650126e-06,99.86400012021464
5477|0.004259808938341436,5.772069144427405e-06,99.86449934191944
5478|0.004259697489869652,5.751153342004045e-06,99.86498681289736
5479|0.00425987957118501,5.731127474817299e-06,99.8654626878754
5480|0.004259473950620318,5.710752445153844e-06,99.86592822232609
5481|0.004258677969270153,5.688366250922172e-06,99.8664288238752
5482|0.0042588593836505595,5.66497443621472e-06,99.86698376429233
5483|0.004258650871097558,5.644348959776835e-06,99.86746157103218
5484|0.004257666564981832,5.622521811687875e-06,99.86794358539179
5485|0.00425716227118933,5.608278383917309e-06,99.86826251792486
5486|0.004257151123374214,5.5853202791666945e-06,99.86880145624852
5487|0.004257235037364637,5.562799273661767e-06,99.86933304774487
5488|0.004256537740772615,5.540542231230461e-06,99.86983453293134
5489|0.004256325341195577,5.525776673565019e-06,99.87017494597787
5490|0.004256607397907786,5.502391578815491e-06,99.87073293201718
5491|0.004255903954117457,5.479427990451313e-06,99.87125113608003
5492|0.0042558898835665104,5.464316455316975e-06,99.87160578387103
5493|0.0042550880248306555,5.440232587972105e-06,99.87214758998579
5494|0.004254978854060454,5.424546479559922e-06,99.87251296268174
5495|0.004254560831613574,5.3991283710530524e-06,99.87309786874042
5496|0.004253751505942205,5.383449870777213e-06,99.8734423046749
5497|0.004253639225927586,5.3663957704230825e-06,99.8738398936677
5498|0.0042534155295772536,5.340693046917977e-06,99.87443754296329
5499|0.004252801234514436,5.325215974849584e-06,99.87478333265068
5500|0.0042535717627085745,5.3085695466137395e-06,99.87519736723019
5501|0.004252657877863442,5.283878337536407e-06,99.87575115400087
5502|0.004252036402791148,5.265099039419852e-06,99.87617464808241
5503|0.004251707487851419,5.247089893245516e-06,99.87658864331006
5504|0.004250988602743533,5.2296436763299425e-06,99.87697817695971
5505|0.004250562671757052,5.211055881915172e-06,99.87740315143357
5506|0.0042502249816092075,5.192238756279721e-06,99.8778361432925
5507|0.004250385119471289,5.174594294388157e-06,99.87825587214007
5508|0.004249950743206554,5.157071983674655e-06,99.8786557234359
5509|0.004249809440358021,5.137859318438132e-06,99.87910377181511
5510|0.004249072984055857,5.118209996268774e-06,99.87954525574227
5511|0.004248835684633079,5.0978694172698624e-06,99.88001726130037
5512|0.004248685440206401,5.077851421120272e-06,99.8804841758096
5513|0.004249035194034079,5.0589851152693655e-06,99.88093802747568
5514|0.0042476776864290855,5.040222800900551e-06,99.88134168425718
5515|0.004247724174529566,5.027153230585668e-06,99.88165066694467
5516|0.0042478566870087775,5.006473660529309e-06,99.88214118249704
5517|0.004246692327303236,4.9867287454929965e-06,99.882573816016
5518|0.004246728437388825,4.972770085487355e-06,99.88290350657446
5519|0.004246147855388571,4.952634469646e-06,99.88336170481297
5520|0.004246088345391641,4.939838930795304e-06,99.88366141895854
5521|0.004245201209702287,4.918152534116871e-06,99.88414795221304
5522|0.004245519075253057,4.9034313160944976e-06,99.88450337334069
5523|0.004244534102017639,4.88238908324945e-06,99.88497232049735
5524|0.004243840819977862,4.86800322185843e-06,99.8852925114688
5525|0.004244356370337599,4.853324080400512e-06,99.88565229549718
5526|0.004243355901337509,4.831415477468681e-06,99.8861416390752
5527|0.004242647043644965,4.815583331208018e-06,99.88649578242854
5528|0.004243361306176752,4.800403800686581e-06,99.8868726121978
5529|0.004242555991300634,4.778578889030882e-06,99.88736556691698
5530|0.004241831167457022,4.76184099440502e-06,99.88774091173318
5531|0.004241397987742701,4.745219385426935e-06,99.8881213364287
5532|0.004241468727807174,4.7301758741014055e-06,99.88847787929944
5533|0.004240938231330205,4.715143147038248e-06,99.88881839607555
5534|0.004240699839508366,4.698525549073906e-06,99.88920400577989
5535|0.004240072523545635,4.682330311922556e-06,99.889569570192
5536|0.0042395243692077145,4.66415635536066e-06,99.8899839710974
5537|0.004239481768863129,4.6470222905270475e-06,99.89038702030382
5538|0.004239517998215092,4.630099638802676e-06,99.89078712153712
5539|0.004238018804612054,4.6130661708332354e-06,99.8911504081621
5540|0.004238171762295906,4.602808607145903e-06,99.8913963646284
5541|0.004237507619542669,4.58472034203794e-06,99.89180620417308
5542|0.004236199766427973,4.565508239906535e-06,99.89222632331723
5543|0.004236334268927777,4.554250962129913e-06,99.89249547667818
5544|0.004236761750011198,4.536750237704723e-06,99.89291939208778
5545|0.004235430826408759,4.518721281598914e-06,99.89331141348305
5546|0.004235546290662029,4.50595129741771e-06,99.89361581746014
5547|0.0042347967693014965,4.486989016783127e-06,99.89404476150284
5548|0.004234816142909992,4.475148507765425e-06,99.89432484535939
5549|0.00423396806402998,4.4555556009129305e-06,99.8947664334371
5550|0.004233892069841261,4.443045675373014e-06,99.8950600156527
5551|0.004233626480374397,4.42304221515144e-06,99.89552592238226
5552|0.004232753510937215,4.4107384127300975e-06,99.89579505630714
5553|0.0042317086974232865,4.397610828377196e-06,99.89607954746377
5554|0.004232584332761746,4.383282746545092e-06,99.89643956500484
5555|0.004231904208273463,4.3637223328119035e-06,99.89688513449146
5556|0.0042308347299577775,4.34957560102589e-06,99.89719344104303
5557|0.004230736177220251,4.33464729532318e-06,99.89754389983798
5558|0.004230248565022521,4.3215702145715795e-06,99.89784122261032
5559|0.004230052052525579,4.307497471600641e-06,99.89816916155846
5560|0.004229246840388612,4.292847107123521e-06,99.89849617983685
5561|0.0042289527698073925,4.277616739045698e-06,99.89884926666512
5562|0.004228729578072077,4.2625119878181295e-06,99.89920112153965
5563|0.004228117691457811,4.247229984599699e-06,99.89954797159075
5564|0.0042277970013238075,4.230978852604039e-06,99.89992473973373
5565|0.004226584810139045,4.2152501738002e-06,99.90026817482313
5566|0.004226165849727792,4.206243493953821e-06,99.90047140496806
5567|0.0042260384492518455,4.189837060408763e-06,99.90085662705813
5568|0.004225015755702444,4.173945033159043e-06,99.90120876999038
5569|0.004225247768232521,4.164055239286313e-06,99.9014482589496
5570|0.004225314554002324,4.148463228048627e-06,99.90181883088162
5571|0.0042242591103054394,4.131525123796109e-06,99.90219527221431
5572|0.004224229081486897,4.121591166139638e-06,99.90242974311684
5573|0.004223073758330642,4.1039837270773205e-06,99.9028199846384
5574|0.00422340267620136,4.092693140833603e-06,99.90309488688123
5575|0.004222147770285289,4.0753792944769884e-06,99.90347615677597
5576|0.0042218611364681635,4.0636098610491445e-06,99.90374837708545
5577|0.004221705214625615,4.053276366988712e-06,99.90398959280846
5578|0.004221094601518871,4.03371739388092e-06,99.90443906676649
5579|0.0042203194679153455,4.022431825845274e-06,99.90468892565065
5580|0.004219608321463397,4.009804188243038e-06,99.90497212341138
5581|0.004219412312242099,3.998023883511337e-06,99.90524690199364
5582|0.004218601184867055,3.986073064510265e-06,99.90551197210087
5583|0.00421807947700259,3.972727258272357e-06,99.905816680792
5584|0.004217395496846521,3.96046081085899e-06,99.90609225969392
5585|0.004216774649190569,3.9468718657786894e-06,99.90640069261144
5586|0.004216443528227032,3.933270708245118e-06,99.90671591634243
5587|0.004216402197776858,3.920108710531167e-06,99.90702716376066
5588|0.004215744424909573,3.906312713297666e-06,99.90733990679756
5589|0.004215604336838652,3.8919996079300745e-06,99.90767635439789
5590|0.004215076091268699,3.8783492968264e-06,99.90798862908169
5591|0.004214068808222393,3.863176079477171e-06,99.90832669670843
5592|0.004214119415376416,3.855918519590773e-06,99.90850001769002
5593|0.004213552957260447,3.841140099325457e-06,99.9088384520549
5594|0.004212283294110719,3.8258638710431114e-06,99.90917363330259
5595|0.004212295740465777,3.816559564384647e-06,99.90939478613241
5596|0.0042113726967922815,3.8012808118992325e-06,99.9097377248327
5597|0.004211286125975988,3.792102990729518e-06,99.90995380324934
5598|0.004210261529834725,3.7761234903399554e-06,99.91031142688924
