result_new_OneBody2_zook_numericalmethod_E-0.05_ecc0.00_EU1.txt
1543|0.0026212369371449995,3.618152563333865e-06,99.8619677407997
1544|0.002622455346049435,3.6218446783919944e-06,99.86189108295598
1545|0.002623800259659248,3.6162447401011377e-06,99.86217530367304
1546|0.0026244236528256693,3.6199441417750222e-06,99.86206708136174
1547|0.002626002041314024,3.6147250614959603e-06,99.86234873375471
1548|0.0026271462179376925,3.6175387858605745e-06,99.86230158180155
1549|0.002628129030339821,3.612646723993862e-06,99.86253921773671
1550|0.0026295082585665597,3.615850975080548e-06,99.86248946116443
1551|0.0026298968038407367,3.6111388261872435e-06,99.86268895338732
1552|0.002631237257974206,3.6135515575352883e-06,99.86266720925359
1553|0.0026324187425785794,3.60902235208016e-06,99.86290090198396
1554|0.002633164516280928,3.6119255657496296e-06,99.8628294759626
1555|0.00263430631596151,3.6066208135565603e-06,99.8630903023045
1556|0.002635844147182098,3.609714214647397e-06,99.86305282053544
1557|0.0026372254799369443,3.605578573484536e-06,99.86328136896468
1558|0.0026381700854294365,3.6088797212840973e-06,99.86320519130985
1559|0.002638676934452633,3.6033212538200132e-06,99.86344212105801
1560|0.002640414071175101,3.6063827604237986e-06,99.86341601494273
1561|0.0026417128039213367,3.6014802482498e-06,99.86366874389586
1562|0.0026428574484249623,3.6050599252490656e-06,99.86359234292422
1563|0.0026435634196726454,3.599946239773999e-06,99.8638222100902
1564|0.0026446656404317537,3.6027898016044446e-06,99.86377144443044
1565|0.0026461641552639747,3.597902763274874e-06,99.86403327412181
1566|0.0026472223939304484,3.592691999898534e-06,99.86428446630944
1567|0.0026481290782207623,3.5959623900794213e-06,99.86420743536809
1568|0.0026494325807497887,3.591228171728744e-06,99.86445293238175
1569|0.002650295306539263,3.5942263476584912e-06,99.86438392964021
1570|0.002651554287043112,3.5890749696676494e-06,99.86464259897654
1571|0.00265237124573936,3.591656192014625e-06,99.86458697296678
1572|0.0026538779990765704,3.5872858585861422e-06,99.86482853168705
1573|0.0026541042195908915,3.5901414037198265e-06,99.86473246313315
1574|0.002655566065344672,3.58508578734984e-06,99.86499730380895
1575|0.0026565852088005215,3.5882011655274937e-06,99.86493182474852
1576|0.002658000778044567,3.583188608047294e-06,99.86519234164095
1577|0.0026584305078625192,3.586441447822608e-06,99.86509177361548
1578|0.00265979865760535,3.580762307109353e-06,99.86537468552852
1579|0.0026610219609040087,3.584288501556898e-06,99.86530406158921
1580|0.00266180104221192,3.579197716874205e-06,99.865534739069
1581|0.002662976767986436,3.582067499507957e-06,99.8654863406031
1582|0.002664549256264692,3.577264681808856e-06,99.86574597285457
1583|0.0026651374102293346,3.580730131957921e-06,99.86564557166118
1584|0.0026666611844063937,3.5752880531703113e-06,99.86592642237127
1585|0.0026680437261337175,3.5790484229636377e-06,99.86585495627727
1586|0.002668980447669611,3.574216037804945e-06,99.86608309397974
1587|0.002669470469170321,3.5766919914692608e-06,99.86601492570244
1588|0.0026712012366960636,3.5717399189394428e-06,99.86628712693481
1589|0.0026719493605806832,3.5754896750006537e-06,99.8661842275999
1590|0.002672785625300378,3.569701227945643e-06,99.86644266587805
1591|0.0026743289442361373,3.573339634854733e-06,99.86638369066168
1592|0.002674579509221786,3.568184366642413e-06,99.86658895896198
1593|0.002676073013258673,3.5712235799678638e-06,99.86654984515467
1594|0.002677118261690481,3.5664005810787103e-06,99.8667821055157
1595|0.002678560942612762,3.569545635073723e-06,99.86673644126267
1596|0.0026795543724187354,3.564407755618504e-06,99.86697759178512
1597|0.0026804136455851335,3.559767661087676e-06,99.86719334655862
1598|0.0026808237641979815,3.562599351525364e-06,99.86710803600359
1599|0.002683009857104679,3.55750858993531e-06,99.86740605590714
1600|0.0026833675658224365,3.560728689677717e-06,99.86730372927548
1601|0.002684971440219286,3.5558797524259944e-06,99.8675635912114
1602|0.002686124940739276,3.5591926614841896e-06,99.8674971291356
1603|0.0026868272727593734,3.5538297495918414e-06,99.86773136533105
1604|0.0026873996687513113,3.5569724143869053e-06,99.86764259682894
1605|0.0026888979254984235,3.551720640260214e-06,99.86791165977036
1606|0.0026894175519114327,3.5550078081314496e-06,99.86781495474347
1607|0.0026908617457532813,3.5494872783203846e-06,99.8680910573008
1608|0.0026921783840254676,3.553153652191554e-06,99.8680193826206
1609|0.0026930429409848244,3.5483280456105604e-06,99.86824094069911
1610|0.0026943061977053873,3.5514745100329037e-06,99.86818593547171
1611|0.002695116528144581,3.5463952627878825e-06,99.86841402864205
1612|0.0026963253867204884,3.549289107951381e-06,99.86836569779628
1613|0.002697410349371765,3.545149795058933e-06,99.86857209931426
1614|0.0026985647019284187,3.5479602278343236e-06,99.86852417415454
1615|0.0026987429013889397,3.542936754641346e-06,99.86871899680337
1616|0.0027006950005770136,3.5457420271001183e-06,99.8687100162609
1617|0.002701671900947389,3.5415498391699884e-06,99.86891265967833
1618|0.0027027144628295474,3.543895735091951e-06,99.86887642835264
1619|0.002703635991620601,3.5390668262635927e-06,99.86909972950382
1620|0.002704957287553711,3.5423773621090504e-06,99.86904128289166
1621|0.0027058234719685714,3.5374963545109495e-06,99.86926359420124
1622|0.0027070893450638067,3.540594612161385e-06,99.86921027861096
1623|0.0027078993818445696,3.5355081244858866e-06,99.86943724171621
1624|0.0027085923157841307,3.530982198185484e-06,99.86963773848102
1625|0.0027093459822662425,3.533411938150266e-06,99.8695843217781
1626|0.0027104992371445036,3.528153206033835e-06,99.8698338240541
1627|0.002711537286726795,3.531822109437144e-06,99.86974834804133
1628|0.002712633750608262,3.5265411071350172e-06,99.86999567832022
1629|0.002713616080438186,3.530025715292595e-06,99.86991432794271
1630|0.002714655085238604,3.5245681164752796e-06,99.87016515889475
1631|0.002715581046826898,3.5278763022006387e-06,99.87008760772127
1632|0.0027169083214602097,3.5234330137967618e-06,99.8703146151099
1633|0.002718290022267311,3.5261940141140258e-06,99.87027896268505
1634|0.0027187012778178143,3.5211920401678753e-06,99.87048256942028
1635|0.0027203733021554655,3.5245698981611895e-06,99.87043800586602
1636|0.002720727281852575,3.519578774202614e-06,99.87063831065765
1637|0.0027223427382008225,3.522805531730455e-06,99.8705965460448
1638|0.0027234996195915073,3.5183079507561388e-06,99.8708166534907
1639|0.0027241973239462425,3.521156562769079e-06,99.87074517209831
1640|0.0027252965879753788,3.5161188520760334e-06,99.87098215777358
1641|0.002725936130907769,3.5188320683943175e-06,99.87091289379467
1642|0.002726977342227599,3.5136667673185684e-06,99.87115159657145
1643|0.002728420603901327,3.516889393040401e-06,99.87110164070702
1644|0.0027288978260813224,3.5125497177546094e-06,99.87128320876715
1645|0.0027302836404121678,3.5154181077245994e-06,99.87124348343552
1646|0.0027312087809789887,3.5104206279612526e-06,99.87147007389515
1647|0.0027325362626786642,3.505491147137718e-06,99.87171291393216
1648|0.0027328989200743337,3.5088556771256663e-06,99.87160682558175
1649|0.00273416831468154,3.503593728026999e-06,99.87185888633067
1650|0.0027358406360509235,3.5069475252669235e-06,99.87181462695396
1651|0.0027365494173157145,3.5027682923072234e-06,99.8720005467417
1652|0.002737298744778016,3.505166292327999e-06,99.87194798159993
1653|0.002738450990309005,3.4999603624186193e-06,99.87219196637791
1654|0.002739506189392671,3.5036854733050404e-06,99.87210521783557
1655|0.0027405999964322802,3.4985699208789356e-06,99.8723429203301
1656|0.0027407316609462384,3.5015880417432754e-06,99.87223893197431
1657|0.002742633314126053,3.4966436981420657e-06,99.87250779460264
1658|0.0027432053190281636,3.499441142196247e-06,99.87243240169
1659|0.002744550710719551,3.495211853277169e-06,99.87264903360591
1660|0.0027450636713730603,3.4977247000966827e-06,99.87258129067924
1661|0.0027468485869928116,3.4928958339008886e-06,99.87283988457024
1662|0.0027468059004682743,3.4961314181458647e-06,99.87272011402226
1663|0.00274853265681152,3.4910355797279635e-06,99.87298547932198
1664|0.0027497958217459484,3.494309121165884e-06,99.87292477886787
1665|0.00275010057459113,3.4897110836595857e-06,99.8731060559784
1666|0.00275130529485601,3.492338644051074e-06,99.87306611699616
1667|0.002752045677279824,3.487164613957816e-06,99.87328827269305
1668|0.002752698763275774,3.4826530637133146e-06,99.87348223095908
1669|0.0027542510123197417,3.485753138576797e-06,99.8734409782193
1670|0.0027553388469918616,3.481064233312736e-06,99.87366112022436
1671|0.0027559618367671845,3.483742236909393e-06,99.87359250805171
1672|0.0027569909958824468,3.478659976963172e-06,99.8738240356186
1673|0.0027584268358697983,3.4819586485212994e-06,99.87377012856594
1674|0.0027593978134365926,3.477262881190768e-06,99.87398471999005
1675|0.0027602870380718514,3.481115026460202e-06,99.87388575976172
1676|0.002761688905570381,3.4756613089825805e-06,99.87414725453066
1677|0.0027621364689558447,3.478562353720349e-06,99.87406261809231
1678|0.0027629914797024924,3.47351013907371e-06,99.87428444261987
1679|0.0027642544754602483,3.4768403889273714e-06,99.87422140690038
1680|0.0027650520879483054,3.4721969566220423e-06,99.87442562215172
1681|0.002766258157640422,3.475554686716009e-06,99.87435899006329
1682|0.0027674836929509894,3.470392506699227e-06,99.87460115788437
1683|0.002767757810334004,3.473373627826959e-06,99.87450586843768
1684|0.002768440822071838,3.4684269252238664e-06,99.8747155114326
1685|0.0027700166137982762,3.4713108068018528e-06,99.87468267195545
1686|0.0027706428071745393,3.4670043991269495e-06,99.87486642485457
1687|0.002772161201011869,3.4620880775548812e-06,99.87511231034144
1688|0.0027732126908190935,3.465137160318932e-06,99.87504971501859
1689|0.0027733158372154065,3.4604241605507013e-06,99.87522430319277
1690|0.0027743100444386215,3.462952957278276e-06,99.87517786758477
1691|0.0027757142419222447,3.4583778170116375e-06,99.87540584096234
1692|0.00277665144858652,3.4615613255795097e-06,99.87533324258824
1693|0.002777121352050216,3.456445062610669e-06,99.87553856585853
1694|0.0027780018257921313,3.4593336781796324e-06,99.87547403151208
1695|0.0027797712512889206,3.454369066346885e-06,99.87573189467496
1696|0.0027805953491242263,3.4579231193987425e-06,99.87564090832247
1697|0.002780952158953909,3.4529901693503007e-06,99.87583424769704
1698|0.0027821968902728145,3.4555091605881216e-06,99.87579925875593
1699|0.0027833773967120834,3.451499901885313e-06,99.87599597862788
1700|0.002784565974415898,3.4544958182891605e-06,99.87594131904116
1701|0.0027852862466257733,3.4494240335192217e-06,99.87615549253877
1702|0.0027864185386352602,3.4523615770609695e-06,99.87610039449595
1703|0.0027866092790862496,3.4479661916719806e-06,99.87626660768163
1704|0.0027881593731660104,3.442448276658183e-06,99.87653330330436
1705|0.002788768013248344,3.4456438378072107e-06,99.87644566269269
1706|0.0027897900658206964,3.4410133373796725e-06,99.87665690764558
1707|0.0027903441055894262,3.444144571318475e-06,99.87656918139884
1708|0.0027917828174857107,3.4390975685028025e-06,99.87681357063441
1709|0.0027922825611561564,3.44256643991514e-06,99.87671138702775
1710|0.002793666603395195,3.4376678748060385e-06,99.87694781221825
1711|0.002794581811475183,3.4407276796599717e-06,99.87687862042429
1712|0.002795911543932661,3.4361799929882864e-06,99.87709983170086
1713|0.0027967726193960374,3.4393965933077197e-06,99.87702265928039
1714|0.00279716483824366,3.434401017798905e-06,99.87721849742844
1715|0.002798439086383553,3.436860446015544e-06,99.87718651934436
1716|0.002799662254263424,3.4328418188067644e-06,99.87738371606864
1717|0.002799997638911478,3.4352274163040875e-06,99.87731320310543
1718|0.0028011686305653427,3.4310266148196433e-06,99.87751445673847
1719|0.0028023360024462818,3.4264101564929206e-06,99.87773021673696
1720|0.0028030340824471978,3.4293854813682856e-06,99.87765452076222
1721|0.002804148929289596,3.4247904814321828e-06,99.8778670260463
1722|0.00280525745503013,3.427399882127702e-06,99.87782226989604
1723|0.0028054335420311105,3.422585656664978e-06,99.87800154217209
1724|0.0028064889877761345,3.425038283211279e-06,99.87796003126579
1725|0.002807961824970562,3.4204815602123517e-06,99.87818632255629
1726|0.0028085046533306013,3.424250891725933e-06,99.87807565539673
1727|0.002809498718097103,3.4185566324396177e-06,99.878321473848
1728|0.002810450782970264,3.4218110886996556e-06,99.87824689514458
1729|0.0028109335058914553,3.41708980755584e-06,99.87843576518641
1730|0.0028122938280201737,3.4198252922834627e-06,99.87839729767174
1731|0.0028127263935111557,3.4155222312648448e-06,99.87856898420179
1732|0.0028140363816131497,3.41849364993152e-06,99.8785199199176
1733|0.00281487663967539,3.413870171442568e-06,99.878720434021
1734|0.0028161370753991832,3.4094989018740307e-06,99.87892993804675
1735|0.0028173835765397115,3.4123308818578835e-06,99.87888298525368
1736|0.0028177047032595937,3.407790055476312e-06,99.8790579420358
1737|0.0028189014751731634,3.4105247994631327e-06,99.87901227377046
1738|0.002819628135309671,3.4056837012741425e-06,99.87921514689737
1739|0.00282077605592157,3.408861907416849e-06,99.87915162920287
1740|0.0028214543130253844,3.404291080144617e-06,99.87934268279913
1741|0.0028221148676337293,3.4065753968803847e-06,99.87928998085975
1742|0.0028227453716791473,3.4021117496507713e-06,99.87947507473453
1743|0.002824250105017967,3.405278794943456e-06,99.87942715169265
1744|0.0028252850026824206,3.4008867793033914e-06,99.87962677124345
1745|0.002825850031229038,3.403917146371782e-06,99.87954360249998
1746|0.002827287790438504,3.3989070242768094e-06,99.8797820640767
1747|0.0028278064420348414,3.4024087423034644e-06,99.87968028179979
1748|0.0028283037878846784,3.3971021906609167e-06,99.87988906265258
1749|0.0028292249105703604,3.3922551985199334e-06,99.88009948640541
1750|0.0028305706533391373,3.3957760177116825e-06,99.88003210540936
1751|0.0028309985246188774,3.390425860061441e-06,99.8802392219361
1752|0.002832299788394721,3.394090560604468e-06,99.88016485491714
1753|0.0028326820626656257,3.389064094250216e-06,99.88035847231436
1754|0.002833489547098722,3.3918904929208793e-06,99.88029281786503
1755|0.0028351672051964982,3.387055391712579e-06,99.88053419263935
1756|0.002835930882799431,3.3907275849287544e-06,99.88043687504889
1757|0.002836668241364748,3.385634755659339e-06,99.88064748967506
1758|0.002837832037915433,3.3887389374598342e-06,99.88058705053069
1759|0.00283852605539181,3.3841634365927575e-06,99.8807774397503
1760|0.0028387503412758974,3.3870217279741155e-06,99.88068617099833
1761|0.002839843300900924,3.3818958780074126e-06,99.88091258848914
1762|0.002841363998532742,3.3775888841347523e-06,99.88112790596773
1763|0.0028415169051339007,3.3804572048268255e-06,99.88103335937508
1764|0.0028429967302798786,3.3761792757047715e-06,99.88124575593963
1765|0.002843547329780094,3.378849662283301e-06,99.88117484007046
1766|0.002844526484304666,3.3739524525344677e-06,99.88138790511704
1767|0.002845935109968778,3.37742075373626e-06,99.88132474482971
1768|0.0028459749279363677,3.372651834254725e-06,99.88149397237662
1769|0.0028468811033981467,3.3750092427453637e-06,99.88144888668808
1770|0.002848217280368104,3.3704848565463408e-06,99.88166335202801
1771|0.0028490839652288713,3.3737343674289377e-06,99.88158529518249
1772|0.0028494812696742144,3.3690189678026172e-06,99.88176728853573
1773|0.002850744156187801,3.3717674980948686e-06,99.88172325142627
1774|0.0028515373119972764,3.367053395209041e-06,99.88192146807819
1775|0.002852762389187191,3.3626783473295063e-06,99.88212553698565
1776|0.002853518544444711,3.366075453925532e-06,99.88203772284996
1777|0.0028542375042128754,3.360962248066812e-06,99.88224658098332
1778|0.002855389027676125,3.364039358189075e-06,99.88218630366711
1779|0.002856071465988208,3.3595143804632244e-06,99.88237288805723
1780|0.0028562849740065843,3.3624342314908517e-06,99.88227945523327
1781|0.0028573621765701773,3.3574473068398447e-06,99.88249836389764
1782|0.0028588736077352905,3.3609807577050788e-06,99.88243688882883
1783|0.0028590128467271825,3.3563376682366197e-06,99.88260501620066
1784|0.0028600147930184505,3.358831358823977e-06,99.88255895154727
1785|0.0028614517072078627,3.354485430762111e-06,99.88276980449076
1786|0.002861515559734684,3.3573306872369812e-06,99.88267298859111
1787|0.002862920082529641,3.3531196308445033e-06,99.8828776377201
1788|0.002863377234541886,3.3481850998384743e-06,99.88306866942126
1789|0.0028642706079438085,3.351112821903257e-06,99.88300292533083
1790|0.0028651197836815356,3.3459086381526504e-06,99.88321924070297
1791|0.002865981949423002,3.349464236634958e-06,99.88313030941073
1792|0.0028667997411631063,3.344742406596879e-06,99.88332835535837
1793|0.002868055620448118,3.3482092565151333e-06,99.88325856609461
1794|0.0028683591622851168,3.3429728460987462e-06,99.883453477861
1795|0.0028700075708272266,3.3461858723882187e-06,99.88340846531553
1796|0.0028702811077678803,3.3415980453810334e-06,99.8835794153981
1797|0.002870994137882832,3.344729044840733e-06,99.88349927292755
1798|0.002871659553770556,3.3397536256529747e-06,99.88369952763837
1799|0.00287276488609578,3.3353171406957927e-06,99.88389870828487
1800|0.002873821356791595,3.3380826458540014e-06,99.883845158365
1801|0.0028744096654538254,3.333157675200482e-06,99.88404027041587
1802|0.0028754388678660092,3.3362707263506763e-06,99.88397351223027
1803|0.00287600098771712,3.3318726195830095e-06,99.88414911421057
1804|0.00287742173820682,3.3349400165860743e-06,99.88409971425793
1805|0.002878375355164664,3.3306476829864096e-06,99.88428723595725
1806|0.002878862132639881,3.3338177249930823e-06,99.88419668704537
1807|0.0028792967637567557,3.328598227270163e-06,99.88439544443042
1808|0.0028801743696291737,3.331566562181365e-06,99.8843276088659
1809|0.0028819092877920838,3.327045893897207e-06,99.88455410765388
1810|0.0028818537935855204,3.3304474627016134e-06,99.88443385052653
1811|0.00288265561908041,3.325594244429908e-06,99.88463435512665
1812|0.002883402740431862,3.3204630476291186e-06,99.88484220393258
1813|0.0028845944882309738,3.32351467591252e-06,99.88478398993438
1814|0.0028853200556078207,3.319096284926104e-06,99.88496609662158
1815|0.0028864919684554735,3.322720722565009e-06,99.88488723478615
1816|0.0028866956731050664,3.317729783347545e-06,99.885068252457
1817|0.0028877544171717062,3.320035709464264e-06,99.88503053827147
1818|0.0028888515016500804,3.316176099943391e-06,99.88520780323775
1819|0.0028898915264470304,3.3193819231058797e-06,99.88513818277508
1820|0.002890466232447153,3.314966019019039e-06,99.88531379533839
1821|0.002890982312113266,3.317447136552687e-06,99.88524844573928
1822|0.0028919466614745204,3.3128872409804444e-06,99.88544438647111
1823|0.0028928513522537003,3.3079257750756597e-06,99.88565171962608
1824|0.0028938003760199393,3.3117228426249312e-06,99.88555800634805
1825|0.002894179131008201,3.306227368327086e-06,99.88576286336584
1826|0.0028955185412193885,3.309892708358575e-06,99.8856891205758
1827|0.0028958821723712447,3.3051572305708987e-06,99.88586699893716
1828|0.0028970989797763025,3.307720142231574e-06,99.8858264710553
1829|0.002897449253891793,3.3035808826298307e-06,99.88598313229498
1830|0.002898653404422191,3.3067782467810503e-06,99.88592019170915
1831|0.0028988783152268383,3.3015514002698865e-06,99.88610934847013
1832|0.0029004715824303418,3.3047740632952127e-06,99.88606080186015
1833|0.0029006847938344293,3.300328469180158e-06,99.8862224369847
1834|0.002901750510700296,3.2954646460581216e-06,99.88643184057672
1835|0.0029023526954894407,3.298513608029907e-06,99.88635035248623
1836|0.002903409349556796,3.2944420560454546e-06,99.88653194712111
1837|0.00290348314273281,3.297005839897338e-06,99.88644653067301
1838|0.0029053261911862194,3.2922732309259573e-06,99.88668145969586
1839|0.0029053920565011992,3.2957667635002963e-06,99.88656378556121
1840|0.0029067052254863057,3.2905637645797015e-06,99.88679403278573
1841|0.002907160468200942,3.2939840544088383e-06,99.88669410958084
1842|0.002907548304643015,3.289029530506582e-06,99.8868796255163
1843|0.002908393218694627,3.284686187043917e-06,99.88706182623689
1844|0.0029091698907759422,3.287543771435253e-06,99.8869937509714
1845|0.0029107968743282697,3.2828626448377918e-06,99.88721773498553
1846|0.0029106499556910137,3.286106856847937e-06,99.88710058210803
1847|0.002911353704229569,3.2812704819917826e-06,99.88729399395118
1848|0.002912907636305917,3.2843262207649104e-06,99.88724921518865
1849|0.0029140004151297916,3.280167399921652e-06,99.88743421645067
1850|0.0029146325704978437,3.28349878131462e-06,99.88734433236799
1851|0.002915193544129835,3.2786211612290117e-06,99.8875333280073
1852|0.0029152938059517908,3.28136160554493e-06,99.88744319358668
1853|0.002916243411918984,3.2764630866211064e-06,99.887647818655
1854|0.0029176547437401723,3.2724854346355414e-06,99.88783849625605
1855|0.002918071149636603,3.2751465646185807e-06,99.88776330676426
1856|0.002918949723676789,3.2705968742163805e-06,99.88795295624014
1857|0.0029193690196258615,3.2738316821934177e-06,99.88785824401833
1858|0.0029206374243013755,3.2694483440565136e-06,99.88805702765934
1859|0.0029209080277148303,3.271828672879451e-06,99.88798590568977
1860|0.002922565707333291,3.267571425880078e-06,99.8881951082338
1861|0.0029228413513724405,3.2708301649364557e-06,99.88809416004051
1862|0.0029239652360146806,3.2661952182877485e-06,99.88829568908488
1863|0.0029246308291757117,3.2619331271632745e-06,99.8884668418789
1864|0.002925220053281663,3.264583691375833e-06,99.88839869712662
1865|0.0029253510327169607,3.259789446374839e-06,99.88856758009834
1866|0.002926329457395127,3.2624669774605763e-06,99.88851333983547
1867|0.0029277753530738693,3.2585485101321865e-06,99.88870223575347
1868|0.0029282182310002014,3.2612741360793507e-06,99.88862598758682
1869|0.002929129147773324,3.2568393670828755e-06,99.88881202559612
1870|0.0029295835743052834,3.260192059428846e-06,99.88871483005218
1871|0.002930336593822247,3.25483335572585e-06,99.88892629732067
1872|0.0029311817992638822,3.2508340126469193e-06,99.88909476670935
1873|0.0029319478131011323,3.253918070100781e-06,99.88901855430166
1874|0.0029326335358774713,3.2490066352863778e-06,99.88921197976022
1875|0.0029337900726407184,3.252266541409199e-06,99.88914453792252
1876|0.002934491492235125,3.2482899339214555e-06,99.88930654791412
1877|0.0029351121719276563,3.251233664514075e-06,99.88922966230695
1878|0.0029356510320504015,3.2461943035855256e-06,99.8894216557709
1879|0.0029366624899207494,3.2493284045642667e-06,99.88935301841065
1880|0.0029375916290206305,3.2446524258489262e-06,99.88954719254389
1881|0.002938066029649633,3.2475983822166654e-06,99.88946475846889
1882|0.0029390151196064807,3.2436010322101083e-06,99.88963646322975
1883|0.002938952568539932,3.2387582020731998e-06,99.88979889513215
1884|0.0029397350125037747,3.241222096050933e-06,99.88974441293978
1885|0.002940993103978329,3.2371443481338247e-06,99.88993022990245
1886|0.0029412373598400876,3.2397160314445728e-06,99.88985193525419
1887|0.0029419580054046435,3.2352003636049176e-06,99.89003240842794
1888|0.0029435237124069147,3.2384337469437696e-06,99.88998105456757
1889|0.002943706783318234,3.234037803778733e-06,99.89013723030752
1890|0.0029447345098336797,3.236843346243745e-06,99.8900802997542
1891|0.0029453102753684846,3.232574457001647e-06,99.89024672598892
1892|0.002945799720048825,3.227753872181438e-06,99.89042860415073
1893|0.0029467688253248525,3.2311013207220185e-06,99.89035104169172
1894|0.002947651241708371,3.2266921419221717e-06,99.8905334492675
1895|0.0029484459726170087,3.2293163343410924e-06,99.89047395257255
1896|0.0029487894985233964,3.2246140460046036e-06,99.89064617709676
1897|0.0029496148036756153,3.227975740927036e-06,99.89056280376325
1898|0.002950352280322477,3.2235934721569492e-06,99.89073869267555
1899|0.0029510009516720004,3.2187802325722714e-06,99.89092581516287
1900|0.002952132564466581,3.222132091806884e-06,99.8908540852606
1901|0.002952241954268686,3.217209904704532e-06,99.89102485654834
1902|0.002952835172871815,3.2201862900649303e-06,99.89094595188891
1903|0.0029542721138149375,3.2159824900901413e-06,99.8911412907751
1904|0.0029543271065683996,3.219126229581093e-06,99.89103690575008
1905|0.002955225556595664,3.2145621826629167e-06,99.89122447268066
1906|0.002956032952308618,3.217299356705894e-06,99.89116158687632
1907|0.00295732679456151,3.2132930485317956e-06,99.89134467470957
1908|0.0029575946469453385,3.208494220530156e-06,99.89151676941788
1909|0.002958349900392676,3.211594961527453e-06,99.89143965150636
1910|0.0029590131937453634,3.206998460569821e-06,99.89161932541063
1911|0.0029592299404086475,3.2100264419909763e-06,99.89152494038541
1912|0.002960289674254213,3.2056405459002235e-06,99.89171193029588
1913|0.0029612563400931435,3.2085512984281195e-06,99.89164898509505
1914|0.0029617771414081062,3.204204832130131e-06,99.891814789596
1915|0.0029622042573969054,3.2067956130532593e-06,99.89174292741475
1916|0.0029631225710815556,3.202675182834014e-06,99.89191553484523
1917|0.0029639470469451368,3.1983198898188903e-06,99.89209254284366
1918|0.002964676801472166,3.2009970567514756e-06,99.89202880208857
1919|0.002964962025258089,3.196439010366703e-06,99.89219291906147
1920|0.0029660893305045732,3.1993550635434076e-06,99.89213557964557
1921|0.0029667731754958737,3.19530076886565e-06,99.8922970992438
1922|0.002967361627499443,3.1981854871077076e-06,99.8922212426868
1923|0.0029678538278830047,3.1932557220670788e-06,99.89240522251917
1924|0.0029688412051953605,3.196490375501071e-06,99.89233205299404
1925|0.002969386881575886,3.1926714392227495e-06,99.89248044911115
1926|0.002970181349637002,3.1877848254424634e-06,99.89267373098845
1927|0.0029705336210010813,3.190618720338989e-06,99.89259105846229
1928|0.0029717273532270383,3.1860992599774818e-06,99.89278628618074
1929|0.0029724800362185277,3.1894613510274894e-06,99.89270032726326
1930|0.002973135029654017,3.184942785949829e-06,99.89287594562026
1931|0.002973349706875794,3.1880541548900965e-06,99.89277903814954
1932|0.0029744062360261836,3.1838247380733264e-06,99.89295931740895
1933|0.0029753642534284808,3.179480513537669e-06,99.8931397891914
1934|0.002976222954146124,3.182168770266003e-06,99.89308029609029
1935|0.002976642109938865,3.1776840536679174e-06,99.89324601560067
1936|0.00297662271116117,3.1807376625891948e-06,99.89314273351934
1937|0.002977783290736724,3.175877004935046e-06,99.89334761146607
1938|0.002978505360191619,3.1789856969055563e-06,99.89326909599045
1939|0.002978789925528247,3.174845566888962e-06,99.89341827902396
1940|0.0029799161509878047,3.1781828049304295e-06,99.89334656936985
1941|0.002980000078077083,3.1734907288694103e-06,99.89350702531132
1942|0.0029809245557377295,3.1687305686034506e-06,99.89369973948169
1943|0.002981412458687771,3.1718465987040645e-06,99.89361262010355
1944|0.0029827414366767613,3.1676690355197934e-06,99.89380007946485
1945|0.0029830258526395426,3.170244561090385e-06,99.89372386570886
1946|0.0029838173949379154,3.165970362317694e-06,99.8938953044617
1947|0.002984506841595902,3.1688906521054605e-06,99.89382196723626
1948|0.002984761775106648,3.164686457779453e-06,99.89397189135249
1949|0.002985857941267156,3.160585952954875e-06,99.89414814719505
1950|0.002985907622234052,3.163237211722958e-06,99.89406111601818
1951|0.002986797508281569,3.158464265240468e-06,99.89425248091031
1952|0.002988198216071325,3.1620897935624726e-06,99.89418072146098
1953|0.00298855127591402,3.1576471712924103e-06,99.89434187739253
1954|0.002988800001176628,3.1599990322206395e-06,99.89427198102996
1955|0.002989561040639188,3.155778502517137e-06,99.89444007131421
1956|0.002990217958727115,3.151391988254204e-06,99.89460995714187
1957|0.0029907700641711443,3.1540382821049207e-06,99.89454093044833
1958|0.002991836433587025,3.1501252610866004e-06,99.8947093087803
1959|0.0029927982309363443,3.1534026199153686e-06,99.89463363793394
1960|0.002992708897522789,3.148484610804303e-06,99.89479482573763
1961|0.002994081494200884,3.152005453088691e-06,99.89472546224297
1962|0.0029944028186381644,3.1477314852423888e-06,99.89487949097396
1963|0.00299461809137469,3.1429110709524366e-06,99.89504801697402
1964|0.0029956733561071758,3.1456442535215956e-06,99.89499374999919
1965|0.002996300150920561,3.1415590697747575e-06,99.89515205715257
1966|0.002996820544630907,3.1444276391567882e-06,99.89507454342602
1967|0.0029978608852054833,3.1407677187900163e-06,99.89523303985553
1968|0.0029981673580721235,3.143180926201694e-06,99.89516325972467
1969|0.002998994112365594,3.138916405021064e-06,99.89533435920802
1970|0.002999713530936532,3.1418435213481644e-06,99.89526188121147
1971|0.0030000070697315806,3.137735898661731e-06,99.89540904985459
1972|0.003000510554821645,3.1326588434410496e-06,99.89559580657341
1973|0.0030015366489877238,3.1358098482314745e-06,99.89552651808236
1974|0.0030021384272416185,3.1320947435631297e-06,99.89567120839125
1975|0.0030029481308240236,3.1347383462332346e-06,99.89561130563474
1976|0.0030033335185883914,3.1304451191260796e-06,99.89576764952174
